agent_0,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,agent_9,agent_10,agent_11,agent_12,agent_13,agent_14,agent_15,agent_16,agent_17,agent_18,agent_19,agent_20,agent_21,agent_22,agent_23,agent_24,agent_25,agent_26,agent_27,agent_28,agent_29
22,25,22,15,11,0,10,17,9,19,24,26,14,2,10,4,3,27,7,10,23,8,0,22,24,10,25,0,13,25
22,25,22,15,11,0,10,12,9,19,11,26,14,2,10,24,3,27,7,10,23,8,24,22,24,10,25,0,13,25
17,25,22,11,11,0,22,17,9,26,11,29,14,17,10,4,3,27,7,10,23,9,24,22,24,10,25,0,13,25
21,25,22,15,10,0,10,17,9,19,11,0,14,2,10,4,3,27,7,10,23,8,24,22,24,10,25,0,13,14
21,25,22,15,10,0,10,17,9,19,11,26,14,2,10,4,3,27,7,10,23,8,24,22,24,10,25,0,13,14
21,15,22,15,10,0,10,21,9,19,11,26,14,2,16,4,3,27,26,10,23,8,24,22,24,10,25,19,13,14
21,15,22,15,10,0,10,17,9,19,11,26,14,2,16,4,3,27,26,10,23,8,24,22,24,10,25,19,13,14
21,15,22,15,10,17,10,17,9,19,11,26,14,2,16,27,10,27,26,10,23,8,24,22,24,10,25,19,13,14
22,15,22,15,10,0,10,21,9,19,11,26,17,2,10,4,3,27,26,10,23,6,24,22,24,10,25,19,13,14
22,15,22,19,10,0,10,14,9,19,11,26,17,2,10,4,3,27,26,10,23,6,24,22,24,10,18,19,13,14
22,15,22,15,10,2,10,21,9,19,11,26,17,2,18,4,3,27,26,10,23,6,23,22,24,10,25,0,13,14
22,26,22,15,10,2,10,21,1,19,11,26,14,2,10,4,19,27,26,10,23,6,24,22,24,10,25,19,13,14
21,15,22,11,10,0,20,17,9,19,11,29,28,2,10,4,3,27,26,10,23,8,24,22,24,10,18,19,27,14
21,20,22,11,10,0,10,17,9,19,11,29,17,2,10,4,19,27,26,10,23,8,24,22,24,10,18,19,27,14
22,15,22,15,11,0,20,11,9,19,11,26,14,2,10,8,3,27,26,10,23,1,23,22,24,10,25,19,27,14
22,15,22,22,11,0,20,17,9,19,11,26,14,2,10,4,7,29,26,10,23,1,23,22,24,10,6,19,27,14
22,15,22,22,11,0,20,17,9,19,11,26,14,2,10,4,7,29,26,10,23,1,23,22,24,10,6,19,27,14
22,15,22,22,11,0,16,17,9,19,11,26,14,2,10,4,7,27,26,18,23,1,23,22,24,10,6,19,27,14
22,15,22,22,27,0,20,29,9,19,11,26,14,2,10,18,7,29,26,18,23,1,23,20,24,10,6,19,27,14
22,15,22,22,11,0,20,17,9,19,11,26,14,2,10,4,7,27,26,18,23,1,23,22,24,10,6,19,27,14
25,15,22,22,11,26,20,17,25,19,11,26,14,2,10,4,7,29,26,18,23,1,23,22,24,7,1,19,27,14
22,15,22,22,11,0,16,17,9,19,11,27,14,17,10,4,7,27,26,18,23,1,23,22,24,10,6,19,4,14
22,15,22,22,11,0,20,17,9,27,11,27,14,1,10,9,4,27,13,18,23,1,23,22,24,10,6,19,4,22
22,15,22,22,11,0,16,0,15,19,11,26,14,2,10,4,7,27,26,18,23,1,23,22,24,10,17,19,27,14
22,15,22,15,27,0,20,17,9,19,11,26,14,2,10,4,7,27,26,18,23,1,29,20,24,10,6,19,27,14
22,15,22,15,27,0,20,17,9,19,11,26,20,2,10,4,7,27,26,18,23,1,29,20,20,10,6,11,27,14
22,15,28,15,27,0,20,17,9,19,11,26,20,2,10,4,7,27,26,18,23,1,29,20,20,10,6,11,27,14
22,15,28,15,27,0,24,17,9,19,11,26,20,2,10,4,7,27,26,18,23,1,29,20,20,10,6,11,27,14
22,15,28,15,27,0,24,17,9,19,11,26,20,2,10,24,7,18,26,18,23,1,29,20,13,10,6,11,27,14
22,15,28,15,27,0,24,17,9,22,11,26,20,2,10,24,7,18,26,18,23,1,29,20,13,10,6,11,27,23
22,15,28,15,27,6,24,17,9,22,11,26,20,2,10,24,7,18,26,18,23,1,29,20,13,10,6,11,27,23
22,15,28,15,27,0,24,3,9,5,11,6,20,2,10,24,7,18,13,18,23,1,29,20,20,10,6,11,27,14
22,15,28,15,27,0,24,3,9,5,28,6,20,2,10,25,18,3,28,18,23,1,29,24,20,10,6,11,27,14
22,15,28,16,27,0,24,3,9,5,28,6,20,2,10,24,18,18,26,18,23,1,29,20,20,10,6,11,27,14
22,15,28,16,27,0,24,10,9,5,7,3,20,2,10,24,18,18,13,18,23,1,29,20,20,10,20,11,27,25
22,15,28,16,27,0,24,10,9,5,7,3,20,2,10,24,18,18,13,18,23,16,29,20,20,10,20,11,27,14
28,15,28,16,27,0,24,10,9,5,7,3,20,2,10,24,18,18,13,18,23,1,29,20,20,10,20,11,27,14
28,15,28,16,27,0,24,10,9,5,7,3,24,2,10,24,18,18,13,18,23,10,29,20,20,10,20,11,27,14
28,15,28,16,27,0,24,10,9,5,7,3,8,2,10,24,18,18,13,18,23,1,29,0,20,10,20,11,27,14
28,15,28,16,27,0,24,10,17,5,7,3,8,2,10,24,18,18,13,18,23,1,29,20,20,10,20,11,27,14
28,15,28,16,27,0,24,10,20,5,7,3,8,2,10,24,18,18,13,18,23,1,29,20,20,10,20,11,27,14
28,15,28,25,27,0,24,10,20,5,7,3,8,2,10,24,18,18,13,18,23,1,29,20,20,10,20,11,27,14
3,1,28,16,27,0,24,10,17,5,7,3,11,2,10,24,18,18,24,18,29,3,29,20,20,10,20,11,27,14
28,1,28,16,27,0,24,10,20,5,7,3,8,10,10,24,18,18,13,18,29,1,29,20,20,10,20,11,27,9
28,15,28,16,27,0,24,10,17,5,7,3,27,2,10,24,18,18,13,18,23,1,29,20,15,10,20,11,27,14
28,15,28,16,27,0,24,10,28,5,7,3,8,2,10,16,18,18,13,18,23,1,29,20,15,10,20,11,27,14
28,15,28,16,27,0,24,3,28,5,9,3,8,2,15,16,18,18,13,18,23,1,29,20,15,10,20,22,27,14
28,15,28,16,27,0,24,10,28,5,9,20,8,2,15,16,18,18,13,18,23,1,29,20,15,10,20,22,27,14
28,15,28,16,27,0,24,4,28,5,9,20,8,2,15,29,18,18,13,18,23,1,29,20,16,10,20,22,27,14
28,15,28,13,27,0,24,10,4,5,9,20,8,2,15,16,18,18,13,18,23,1,29,20,15,1,20,22,27,14
28,15,28,16,14,0,24,4,28,5,9,3,8,2,15,1,18,18,13,18,23,1,29,20,15,1,20,22,27,14
28,15,12,14,14,0,24,4,28,5,9,3,8,2,15,1,18,18,24,18,23,1,29,20,15,1,20,22,27,14
28,15,16,14,14,0,24,4,28,5,9,3,8,2,15,1,6,18,24,18,23,1,29,20,15,1,20,22,27,14
28,0,12,14,14,0,24,4,28,23,9,6,8,2,15,1,6,18,16,18,23,1,24,5,15,1,20,22,27,14
28,15,16,14,14,0,24,24,28,5,9,3,8,2,15,1,14,18,24,18,23,1,29,5,15,0,20,22,27,14
28,15,12,16,14,26,24,4,28,5,9,3,8,0,15,16,18,18,13,18,23,1,29,20,15,21,20,22,27,14
28,15,28,16,14,0,24,4,28,5,16,3,8,2,15,1,18,18,13,18,23,1,25,20,16,1,20,22,27,14
28,15,28,16,27,0,24,12,28,5,7,3,8,2,15,29,18,18,12,18,2,1,29,20,15,1,20,22,2,14
28,15,28,28,27,24,24,10,17,5,9,20,8,26,15,16,18,18,24,18,23,1,29,20,15,1,20,11,27,14
28,15,12,14,14,0,24,4,28,5,7,3,8,2,15,1,12,9,13,18,23,1,29,8,20,1,20,23,27,14
28,15,12,14,14,7,24,4,28,5,7,3,8,16,15,1,12,9,13,18,23,1,29,8,20,1,20,23,27,14
28,15,28,16,27,0,24,3,20,5,7,3,16,12,15,29,6,18,13,18,20,1,29,22,20,1,20,22,27,14
28,15,28,16,14,21,24,4,28,5,7,3,8,2,15,24,18,18,13,18,23,1,29,20,20,1,20,11,27,14
28,15,28,19,27,0,22,10,4,5,7,3,20,2,15,6,18,18,13,18,23,1,29,20,15,1,20,22,27,14
28,15,28,19,12,0,24,10,4,5,7,3,20,2,13,6,18,18,13,18,4,1,29,20,15,1,16,22,27,14
28,15,28,19,12,0,24,10,4,5,7,3,20,2,13,6,18,18,13,18,4,1,29,20,15,1,12,22,27,14
28,15,28,19,12,0,24,10,4,5,22,3,20,2,13,6,18,18,13,18,4,1,29,20,15,1,16,22,22,14
28,15,14,19,12,0,24,10,4,5,7,3,20,2,13,6,18,18,13,18,4,1,29,20,15,1,16,3,23,14
28,15,23,19,12,0,24,10,4,5,7,3,20,2,10,6,18,18,13,18,10,1,29,20,15,6,16,3,23,14
28,15,14,19,12,0,24,10,4,5,7,3,23,2,13,6,18,18,13,18,4,1,4,20,15,1,16,3,23,14
28,15,14,19,12,0,24,10,24,5,7,3,20,2,13,11,18,18,13,18,4,1,29,20,15,1,16,6,23,14
28,15,14,15,12,0,24,3,4,5,7,3,29,2,0,6,18,18,13,18,28,1,29,20,15,1,16,3,23,14
28,15,10,19,28,0,24,10,4,5,22,3,20,2,13,6,18,18,13,18,4,1,29,20,15,1,12,6,22,14
28,15,28,19,12,0,24,10,16,5,7,3,15,2,13,11,18,18,13,18,4,1,29,20,15,1,16,22,22,14
28,15,28,19,12,0,24,10,24,5,7,3,20,2,13,6,18,18,13,18,11,1,8,20,15,29,20,22,23,17
4,15,28,19,12,0,24,14,24,5,7,3,20,2,13,6,18,18,13,18,4,1,29,20,15,29,20,22,23,22
4,15,28,19,12,0,24,10,4,5,7,3,20,2,13,6,18,18,13,26,4,1,29,20,15,29,20,27,23,17
4,29,28,19,12,0,24,10,4,2,7,0,20,2,13,6,18,18,13,26,4,1,29,20,15,29,20,27,23,17
28,15,28,16,27,0,24,10,24,5,7,3,22,2,13,1,18,18,13,18,11,1,29,20,15,1,16,22,22,14
28,15,28,13,27,0,24,10,28,5,9,3,20,2,13,24,18,18,13,5,4,1,0,20,15,29,20,22,23,17
15,15,28,16,12,0,24,2,4,5,7,3,20,2,13,6,18,18,13,18,4,1,29,20,20,1,20,11,27,14
6,15,28,19,12,0,24,4,4,5,7,3,20,2,13,6,18,5,13,18,4,1,29,20,20,1,20,22,27,14
28,15,28,16,27,21,24,10,28,5,7,3,8,24,13,11,18,25,13,18,4,1,29,20,22,1,20,11,27,14
28,15,14,14,14,0,11,10,4,5,22,6,20,2,15,24,20,20,13,18,10,1,29,20,16,6,12,6,27,14
28,15,16,16,27,0,22,10,28,24,7,3,20,2,15,1,18,18,13,18,4,12,29,20,15,1,16,22,22,14
28,15,4,19,12,0,24,4,4,5,28,3,22,20,15,24,18,18,13,18,23,1,5,20,20,1,20,11,27,14
28,15,28,16,14,0,24,10,16,5,9,3,8,2,13,6,18,18,13,18,23,21,29,20,15,1,20,22,27,14
28,15,28,16,14,0,24,10,16,1,9,3,8,2,13,6,18,18,13,18,23,27,29,18,15,1,16,22,27,14
1,15,12,14,27,0,3,10,24,5,7,3,20,2,15,6,18,18,13,18,23,21,29,20,15,1,20,22,27,14
1,15,12,14,27,0,3,10,24,5,7,17,0,2,13,14,18,18,13,18,23,21,29,20,15,22,20,10,27,14
28,15,28,16,27,0,24,10,9,5,7,3,20,2,10,6,16,18,13,18,23,21,29,20,15,1,20,22,27,14
28,15,28,1,27,0,24,10,28,5,7,3,20,2,10,6,16,18,13,18,23,21,29,20,15,1,20,22,27,14
28,15,28,1,27,0,24,10,28,5,7,16,20,2,20,6,16,13,13,18,23,21,16,20,15,1,20,22,27,14
28,15,28,16,27,16,24,10,24,5,7,3,8,2,10,1,18,18,13,18,23,1,29,20,15,1,20,3,6,14
28,15,28,14,14,0,24,19,28,5,9,3,20,2,10,24,18,18,13,18,4,1,29,5,20,19,20,22,16,14
28,15,2,16,27,0,24,10,4,5,7,3,8,2,10,6,18,18,13,18,23,1,29,20,15,1,20,11,27,14
28,16,2,16,27,0,24,10,4,5,15,3,8,2,10,6,18,18,13,18,23,1,29,20,15,1,20,11,27,14
28,16,2,16,27,0,24,10,4,5,15,3,8,20,10,6,18,18,13,18,23,1,29,20,15,1,20,11,27,14
28,16,2,16,27,0,24,10,16,5,15,3,8,21,10,6,18,18,13,18,23,1,29,3,15,1,20,11,27,9
28,16,2,16,27,0,24,10,4,5,15,3,2,21,10,6,18,15,13,18,23,1,28,3,15,25,20,11,27,9
10,16,29,16,27,0,24,11,4,5,15,3,8,21,10,11,18,18,13,18,23,1,29,3,15,25,20,11,24,9
28,16,2,16,27,0,24,10,4,5,19,3,8,2,10,6,18,5,13,18,23,1,29,20,15,1,20,11,27,14
28,16,2,16,27,0,24,10,3,5,19,3,8,2,10,6,18,18,1,18,23,1,29,20,15,1,20,11,27,14
28,16,2,16,27,0,24,10,4,5,7,14,8,2,10,6,18,18,13,18,23,1,29,8,15,1,20,11,9,14
28,16,2,16,27,0,24,10,4,5,7,14,8,2,10,6,18,18,13,18,23,1,29,20,15,1,20,11,9,14
28,16,2,16,27,0,24,10,4,5,7,14,8,2,10,6,18,18,13,18,23,1,29,20,15,1,21,11,9,14
28,16,2,16,27,0,24,10,14,5,7,14,8,2,10,15,18,25,13,18,23,1,29,20,15,1,21,11,9,18
28,16,2,16,27,0,24,10,4,5,7,3,8,2,10,6,18,18,13,18,23,1,29,20,15,1,6,11,25,29
28,16,2,16,27,9,24,10,4,5,21,5,8,2,10,6,18,18,13,18,23,1,29,20,15,1,20,11,29,29
10,15,12,19,27,0,24,10,4,5,7,3,20,2,10,6,27,18,13,18,23,1,24,20,15,1,6,11,25,14
28,15,12,19,27,0,24,10,4,5,7,3,20,2,4,6,27,18,13,18,23,1,29,20,15,1,29,11,25,14
28,15,12,19,27,0,24,10,4,5,7,3,20,2,4,6,27,23,13,18,23,27,29,20,15,1,29,11,25,14
28,15,12,19,27,0,24,2,5,5,7,3,20,2,4,6,27,23,13,18,23,1,29,20,19,1,29,11,3,14
28,15,12,14,27,0,24,2,5,5,7,11,20,19,4,6,27,23,13,16,23,1,29,20,19,1,29,11,10,14
28,15,12,19,27,0,24,10,4,5,4,3,20,2,4,6,27,23,13,18,23,1,29,20,15,1,21,11,25,14
28,15,12,19,27,0,24,10,4,5,7,3,20,2,4,6,27,18,13,18,23,2,29,20,15,1,29,11,3,14
28,15,12,19,16,0,24,10,4,5,7,3,20,2,4,6,27,1,13,18,23,2,29,20,15,1,29,11,3,14
28,14,12,19,16,0,24,10,4,5,7,3,20,29,4,6,27,18,13,0,23,2,29,20,15,1,29,11,25,14
28,15,12,19,27,0,24,10,4,5,7,3,20,2,4,6,22,18,13,28,23,1,29,20,15,1,19,11,3,14
28,15,12,19,27,0,24,13,4,5,7,3,20,2,4,6,27,18,13,18,23,1,29,20,15,1,29,11,25,14
28,15,2,19,27,0,24,10,4,5,7,3,15,2,4,6,27,23,27,18,23,1,29,20,15,1,29,11,25,14
15,19,12,16,27,0,24,10,4,5,7,3,5,2,10,19,18,18,13,16,23,2,4,8,20,1,6,22,3,14
15,19,12,16,27,0,24,10,4,5,7,3,5,2,10,19,18,18,13,16,23,2,4,8,11,1,6,22,3,14
15,9,12,16,27,0,24,10,4,5,7,3,5,2,10,19,18,18,13,16,16,2,4,8,11,1,6,22,3,14
15,9,12,16,27,0,24,10,4,5,7,3,5,2,10,19,15,18,13,21,16,2,4,8,11,1,6,22,3,14
15,19,12,16,27,6,24,10,4,5,13,3,5,2,10,19,18,18,13,16,16,2,4,5,11,1,6,22,3,14
28,9,14,19,28,0,24,10,5,5,7,6,27,2,10,6,18,22,13,14,23,1,28,8,20,7,20,11,25,14
28,9,28,19,27,0,24,10,16,5,7,22,20,2,23,6,18,1,13,18,23,3,29,15,20,1,20,11,27,14
4,15,28,16,6,0,24,4,4,5,7,3,8,2,10,24,18,18,25,18,23,1,29,8,15,1,6,22,9,14
3,15,10,16,12,0,24,10,4,5,15,3,23,2,15,6,29,15,13,12,23,21,29,20,25,1,20,11,27,7
28,7,23,19,14,0,8,2,28,5,7,3,20,2,13,1,18,18,13,18,23,1,5,20,19,1,12,6,23,14
28,15,28,16,27,0,24,10,10,5,18,14,2,2,10,6,27,18,6,18,23,1,29,20,15,29,29,11,25,14
28,15,12,19,27,0,3,10,20,5,7,3,20,2,4,16,18,18,25,18,4,1,10,20,16,13,16,22,27,14
1,16,14,14,14,0,24,3,4,5,9,6,8,2,13,24,18,18,13,18,5,27,29,20,20,1,25,11,16,14
28,15,2,16,27,0,24,16,28,5,7,3,20,2,10,6,18,18,13,18,23,1,29,8,15,6,20,22,27,14
28,15,28,19,12,0,24,10,9,5,22,3,8,2,15,25,18,18,28,18,23,1,29,20,15,1,6,11,3,14
10,17,28,16,27,0,24,4,4,5,7,3,11,21,10,1,18,3,13,18,11,1,29,24,14,1,20,3,27,9
26,1,28,16,27,0,3,6,24,5,7,3,20,2,10,6,7,18,25,2,29,1,29,20,13,1,20,11,23,14
28,15,12,19,27,0,24,10,5,5,7,1,8,2,10,24,18,18,13,10,19,1,29,20,20,10,20,22,27,14
22,15,28,16,27,2,22,14,22,5,7,3,20,2,13,6,18,14,24,18,23,1,29,20,15,1,6,11,27,14
28,15,16,18,28,0,24,10,9,5,9,3,8,2,21,6,6,18,13,26,10,2,29,3,15,10,20,27,27,22
28,16,28,15,12,0,24,10,4,5,7,3,22,2,10,1,7,18,13,18,23,1,28,20,27,1,20,2,23,14
28,15,2,19,27,0,24,10,28,23,7,3,20,2,15,24,18,18,13,18,27,10,29,20,20,1,20,11,27,14
22,7,14,6,14,0,24,4,4,5,7,3,8,2,10,6,12,23,13,18,23,1,25,20,15,10,16,22,22,17
28,15,29,16,27,0,24,10,8,5,16,3,20,2,10,6,16,28,13,18,23,1,29,20,15,10,6,23,23,14
22,14,12,14,14,0,24,2,9,5,7,3,8,2,10,6,1,18,13,2,4,1,29,20,15,1,22,22,27,14
15,15,28,16,27,0,24,4,4,5,7,3,8,2,10,6,18,18,13,18,23,1,29,20,15,23,1,22,27,14
22,12,12,14,14,0,24,10,9,5,19,6,24,2,4,24,27,9,13,18,23,1,4,20,14,1,20,27,12,14
28,15,28,19,27,1,20,13,4,5,7,20,20,2,10,6,18,18,16,18,4,21,29,20,20,10,12,11,21,25
28,26,28,15,16,0,24,17,24,19,15,3,8,10,15,19,18,5,13,18,23,1,29,8,15,25,16,6,27,14
28,15,28,16,9,0,24,10,9,5,7,3,20,2,13,4,7,18,13,18,23,1,29,20,15,1,20,22,7,14
22,15,12,16,12,23,24,10,16,5,9,3,8,2,10,1,18,18,13,18,23,1,29,20,15,1,20,11,3,14
28,15,28,19,27,0,24,10,28,5,7,3,20,2,10,16,18,23,13,18,23,1,29,20,20,10,29,22,27,14
16,16,2,16,27,0,24,10,4,5,7,3,8,2,15,17,18,18,13,16,23,1,29,20,18,1,6,11,27,17
16,23,2,16,27,0,24,10,4,5,7,3,8,2,7,17,18,18,13,16,23,1,29,5,18,1,6,11,25,17
16,16,2,16,27,0,24,10,4,5,7,3,8,2,15,17,18,18,13,16,23,1,15,20,15,1,6,11,27,17
28,15,28,16,27,0,24,6,9,5,7,3,5,2,10,6,18,18,25,18,23,28,11,20,18,1,20,11,22,14
28,15,28,15,27,0,24,27,4,5,7,3,20,2,13,4,7,18,13,7,23,18,29,20,15,1,20,11,9,14
28,3,2,16,27,0,24,17,4,19,7,3,8,2,10,6,18,18,13,14,23,1,29,20,19,10,6,11,27,14
28,15,28,16,27,0,24,10,9,5,7,3,20,2,15,24,18,0,13,18,23,1,29,20,16,1,20,22,25,14
28,16,12,15,27,0,11,2,4,5,7,26,8,2,10,4,18,18,13,18,23,2,29,20,15,10,20,11,27,14
29,15,28,16,14,0,24,10,17,5,7,25,20,2,22,6,20,18,13,18,23,1,29,20,10,1,6,22,27,14
12,9,14,19,27,0,24,4,9,12,7,3,20,2,13,24,7,10,20,22,4,1,29,20,15,1,3,21,27,8
12,9,14,19,27,0,24,4,18,12,7,3,20,2,13,24,7,10,20,22,4,1,29,20,15,1,3,21,27,8
0,15,2,16,27,0,12,17,9,19,11,21,8,2,15,16,18,18,13,18,23,1,29,20,15,10,20,5,25,14
27,15,28,19,12,0,22,10,9,5,9,3,20,2,10,6,18,18,13,18,23,1,29,20,13,1,20,15,27,14
22,15,28,13,14,0,24,3,4,19,12,3,8,2,13,24,12,18,13,18,23,1,29,20,20,10,16,11,27,17
28,15,2,16,27,0,12,10,28,22,7,3,20,2,15,11,14,3,26,16,4,1,29,18,15,29,20,22,27,24
28,15,12,14,27,0,24,5,9,5,11,3,8,2,10,6,27,18,13,8,23,1,29,20,15,1,6,3,9,23
28,2,28,16,27,0,24,17,4,5,7,3,8,2,10,4,13,18,8,18,23,1,29,20,15,1,6,11,25,14
4,15,24,19,18,0,25,4,9,5,7,3,20,2,10,6,7,20,13,18,23,1,10,20,15,1,20,11,27,9
28,15,12,17,14,0,24,10,4,17,11,26,8,2,10,6,18,18,13,18,23,1,29,20,15,24,19,11,27,14
25,15,28,15,27,0,24,17,9,5,7,3,20,2,4,4,18,18,13,28,23,1,29,8,20,10,20,22,22,14
22,15,14,16,27,0,24,17,9,5,7,3,20,2,10,4,22,18,13,18,23,1,29,16,20,1,6,22,27,14
22,15,14,16,27,7,24,17,9,5,7,3,20,2,10,4,18,18,13,18,23,1,29,16,20,1,6,22,27,14
14,16,28,14,27,0,24,15,28,5,4,3,14,2,4,1,22,27,13,18,23,1,29,20,15,10,20,11,25,14
28,15,28,15,27,0,24,10,4,5,7,3,5,2,15,29,27,18,13,18,23,16,29,8,15,11,20,22,3,14
12,8,28,15,27,0,24,10,4,5,7,3,8,2,27,29,27,18,13,18,23,1,29,8,15,11,23,22,3,14
28,8,28,15,27,0,24,10,4,5,7,3,8,2,27,29,27,18,13,18,23,1,29,8,15,11,23,22,3,14
28,15,23,19,12,0,24,10,4,5,4,3,5,2,15,24,7,18,26,18,23,1,29,20,15,1,20,4,27,14
28,15,22,16,27,0,26,4,9,5,7,3,20,2,10,6,18,22,13,18,23,1,29,20,15,10,21,3,27,29
28,9,21,11,27,0,24,10,9,5,7,11,8,2,13,6,18,18,13,18,23,1,29,20,18,0,20,11,9,14
28,9,21,16,13,0,24,10,9,5,7,11,8,2,13,6,18,18,13,18,6,1,29,20,15,24,20,11,9,14
28,9,21,16,13,0,24,10,9,5,7,11,8,2,13,6,18,18,13,18,6,1,29,18,15,1,20,11,12,14
28,9,21,16,13,0,24,10,9,5,17,11,8,2,0,27,18,18,13,18,12,1,29,20,15,1,20,11,9,14
28,9,21,16,13,0,24,10,9,5,7,11,8,2,13,6,18,18,13,18,6,1,29,20,15,1,20,11,9,15
28,9,21,16,13,0,24,10,29,5,23,11,8,2,13,6,17,18,13,18,6,1,29,20,15,1,20,11,23,14
28,9,21,16,13,0,24,10,9,5,0,11,8,2,13,7,18,18,13,18,5,1,29,24,15,1,20,11,9,14
28,9,21,16,13,0,10,10,9,5,7,11,8,25,13,7,18,18,13,18,6,1,29,20,15,1,20,11,9,14
28,15,28,15,27,0,24,10,4,19,7,3,20,2,10,6,18,18,14,18,25,1,25,20,20,10,29,4,27,14
28,15,22,19,27,0,24,4,24,5,9,3,8,2,7,18,18,24,5,18,23,1,29,8,15,21,20,22,22,14
28,15,22,19,27,0,24,4,24,5,9,3,8,2,7,18,18,24,5,18,23,1,29,8,15,21,20,22,22,14
28,15,22,19,27,0,24,4,24,5,9,3,8,2,7,18,13,24,5,18,23,1,29,17,15,21,20,22,22,14
28,15,22,19,27,0,24,4,24,5,25,3,8,2,7,18,13,24,5,19,23,13,29,17,7,21,20,15,22,14
28,15,22,19,28,12,24,4,24,5,25,3,8,2,7,4,13,24,5,19,18,13,29,10,7,21,20,22,22,14
28,15,22,8,27,0,24,4,24,5,9,3,8,2,7,18,13,24,5,19,23,13,29,17,7,21,20,22,22,14
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
